url,isMalicious
cnnic.cn./gjjl/gjhyhyycjzc,0
21cn.com/fashion/clothing/a/2017/0317/19/32080498.shtml,0
huffingtonpost.gr/2017/03/21/eidiseis-gr-viral-puthonas-kanei-kuriolektika-mia-xapsia-mia-uaina_n_15510532.html?1490090580,0
csun.edu/sites/default/files/900-12.pdf,0
aily.com.cn/system/2017/03/20/016637793.shtml,0
deweiterbildung/fuer-den-beruf/recht-soziales/mediation.html,0
demilked.com/category/animals-2,0
futureshop.ca/en-ca/category/healthcare-devices/34684.aspx?&NVID=shop;Wearable%20Technology%20;Healthcare%20Devices;lnk;c1;r8;en,0
nhm.ac.uk/visit/exhibitions/wildlife-photographer-of-the-year-52.html,0
chello.nl/televisie/extra-zenders/ziggo-sport-totaal,0
job168.com/person/detail_192602202.html,0
schoolnet.co.uk/Keystage_4/Geography,0
twitchdrama.com/duciz/pengganti-pemeran-shiv-dalam-anandhi.html,0
heima.com/html/c53,0
allhiphop.com/2017/03/20/dave-east-remixes-weeknds-party-monster-single,0
dailyemerald.com/advertising,0
stuff.co.nz/travel/news/90657510/stephen-hawking-to-travel-to-space-on-richard-bransons-virgin-galactic,0
fark.com/goto/9520500,0
xcar.com.cn/serise3239/city9999-1-1.htm,0
carjob.com.cn/resume/util/p381642.html,0
emmys.tv/node/377056,0
shakhtar.com/ru/matches/stat,0
distributed.org.ua/forum,0
mja.com.au/multimedia/writingwithlight,0
pc031.com/xtzt/win7zt/2015/11089.html,0
lifeboat.com/ex/partnerships,0
manchesterairport.co.uk/about-us/media-centre/airport-awareness,0
alamo.com/en_US/modals/forgot-username.modal.html,0
yellowpages.ca/bus/Quebec/Sherbrooke/Garage-Alain-Lemieux-Inc/3942165.html,0
cncrk.com/shouji/s_212_1.html,0
pursuitist.com/arts,0
11freunde.de/mein-verein/werder-bremen,0
busytrade.com/services/membership_chart.html,0
britannica.com/EBchecked/topic/96832/John-Dickson-Carr,0
eharmony.com/espanol,0
liuxue86.com/zhuchici/shengqi,0
justamir.com/it/tours-verticale-destra/monumenti-e-musei.html,0
jrj.com.cn/2017/03/20210922202080.shtml,0
jaycar.com.au/power-products-electrical/storage-batteries/zinc-chloride/c/400F,0
gmw.cn/index/2017-03/20/content_24007210.htm,0
zyccst.com/statistics/pop.aspx?FromID=23&url=zhuanti.zyctd.com/ZT201611b,0
ubr.ua/market/industrial/v-ukraine-izmeniat-pravila-rascheta-za-elektroenergiu-dlia-otdelnyh-kategorii-potrebitelei-452013,0
ik123.com/special/disco_h_8_1.htm,0
lehighvalleylive.com/slate-belt/index.ssf/2017/03/cops_seize_marijuana_plants_growing_in_closet_of_slate_belt_home.html#comments,0
calarts.edu/academics/bfa-general-education/overview,0
woodburncompanystores.com,0
sowetanlive.co.za/sport/soccer/2017/03/20/kamohelo-mokotjos-eligibility-for-bafana-remains-up-in-the-air,0
chicagofed.org/publications/speeches/2016/index,0
mint.ca/store/mint/about-the-mint/--info-source-8700012,0
youtube.com/channel/UC6mGHNrWBOD12iqKCHqxmZw,0
wartsila.com/energy/solutions,0
qy6.com/syjh/syC1213.html,0
chinapower.com.cn/product/index.html,0
matalan.co.uk/kids-clothing/boys/shop-by-category/footwear/new-arrivals,0
tapuz.co.il/forums/forumpage/2518/%D7%94%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D/%D7%90%D7%95%D7%A4%D7%A0%D7%99%D7%99%D7%9D_%D7%97%D7%A9%D7%9E%,0
unwto.org/printable_version/en/pdf/UNWTO_events_2017.pdf,0
stltoday.com/sports/high-school/sports-index,0
emerson.com/en-us/automation/fisher,0
turkcebilgi.com/List+of+Roman+Catholic+dioceses,0
thesun.co.uk/news/3131717/worlds-happiest-countries-un-happiness-report-2017-norway-denmark-uk,0
celticshub.com/2011/02/28/buyout-watch-mike-bibby-troy-murphy-leon-powe-all-possibilities-rasual-butler-to-chicago,0
comatlassian-plugins-servlet/2.1.1/atlassian-plugins-servlet,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=61278,0
aien.net.cn/new/index.html,0
jia.com/t/365471,0
chinapp.com/pinpai/kgcz,0
sina.com.cn/course/id_1168,0
rarlabs.com/rar/wrar540az.exe,0
lecaixzj.com/news/2013-6-22/469.html,0
xungou.com/share/brand-zara.hl,0
wickes.co.uk/Products/Bathrooms/Showers-and-Accessories/c/1000995,0
manta.com/c/mttp06j/ac-transit,0
pcloud.com/features/security.html,0
globalsources.com/manufacturers/Clock.html,0
owncloud.com/features,0
teavana.com/us/en/tea/all-tea?cm_mmc=Sbux.com-_-LooseLeafNav-_-LooseLeafTea-_-AllTea,0
cekuj.net/www.endora.cz/o-nas/kdo-jsme,0
elcorteingles.es/bra/?level=1,0
hnloudi.gov.cn./bsfw/zdbsfw,0
5ykj.com/qi/93069.htm,0
comfeature/55/Toyota-Motorsport-visit.html,0
forbes.com/profile/gordon-m-nixon/69051,0
dhakatribune.com/2017/02/03,0
ardmediathek.de/tv/sendungen-a-z?buchstabe=S,0
codeguru.com/cpp/controls/richedit/syntaxhilighting,0
zalando.co.uk/doregister,0
bayer.de/de/downloads/1998-2002/2001,0
crocs.com/c/men/footwear,0
lr-online.de/handwerk,0
petitfute.com/p25-espagne,0
biblehub.com/philippians/4-13.htm,0
css3.info/tag/w3c,0
it168.com/zj/1393,0
comporcelain-and-pottery/boys-town-pottery,0
asahi.com/articles/ASK3N5FJ8K3NUHBI009.html,0
0731fdc.com/e_magazine/book_read.php?id=74&page_set=2912,0
9553.com/soft/27055.htm,0
poets.org/poetsorg/poet/juan-felipe-herrera,0
onlylady.com/2017/0110/3882423.shtml,0
redfin.com/city/6173/FL/Fort-Lauderdale,0
romandie.com/news/Migrants-reunion-a-Rome-sur-un-plan-pour-couper-la-route-libyenne/781661.rom,0
secordfamily.net/getperson.php?personID=I230&tree=secord,0
sportengland.org/research/understanding-audiences/sport-and-ethnicity,0
seesaa.jp/contents/category/abload/new0001.html,0
liuxue86.com/fanwen/huodongzhuti,0
monster.ca/jobs/?intcid=skr_navigation_swoop_jobs,0
ks5u.com/tbbk/Index.asp?id=0307012,0
producthunt.com/r/e7ac40f5376509/93915,0
imdb.com/date/10-31/births,0
divorcesource.com/ds/taxes/taxes-and-divorce-649.shtml,0
los40.com/los40/2017/03/19/musica/1489924330_009655.html,0
brportal#!/colegios-tecnicos,0
yes-asia.com/special_services/March_2010_Edu_Fair-website_user.shtm,0
llnl.gov/about/protocol-and-special-events,0
virginaustralia.com/experience/at-the-airport/lounge,0
google.com/b/108417506756279865450/+overseasdevelopment/posts,0
comatlassian-pageobjects-elements/2.1.0-m9/atlassian-pageobjects-elements,0
51.com/jyjx.51.com/news_146063.html,0
2010.us/computers-internet/virtual-reality,0
jiancai.com/info/detail/52-405969.html,0
whxmls.com/maimaihetong/77.html,0
expansion.com/empresas/2017/03/20/58cfcf42468aeba11b8b45f1.html,0
foxsports.com.au/football/asian-champions-league/fixtures-results,0
mystore411.com/store/view/393276/Canada/DHL-Anjou,0
legacy.com/obituaries/heraldtribune/obituary.aspx?n=johnathan-paul-olivia-jane-almond&pid=147165710,0
corriere.it/sport/olimpiadi-2016-rio,0
koszalin.pl/pl/page/koszalin-miastem-zielonym-0,0
vicrecyclers.com.au/cash-for-salvage-cars,0
nrf.com/news/encouraging-the-next-generation-of-risk-takers,0
zxxk.com/zj/info/105945,0
rada.gov.ua/go/1903-19,0
antivirus.com/us/longevity-for-android/index.html,0
qingdawangxiao.com/plus/play.php?aid=10013&play=1,0
my0538.com//2015index,0
energystar.gov/products/water_heaters/high_efficiency_electric_storage_water_heaters/benefits_savings,0
jobui.com/jobs/l-%E5%85%A8%E5%9B%BD-q-%E5%B8%82%E5%9C%BA%E9%83%A8%E7%BB%8F%E7%90%86,0
quicktopic.com/28/H/NkPjVZt2RefeE,0
huangye88.com/waiqiangtuliao,0
tartasdechocolate.com/npogf/Download-lagu-Dj-tren-skarang.html,0
co188.com/paper10751,0
proz.com/search,0
netglimse.com/celebs/pages/ron_lea/index.shtml,0
retaildesignblog.net/category/store-design/bookstore,0
notcot.org/page/941,0
bfmilitary.com/shehuiwanxiang/qiwendieshi,0
boats.com/on-the-water/entertainment,0
tcpalm.com/news/2011/nov/14/wedding-cory-allen-and-amanda-willis,0
xyqxt.com/html/6180.html,0
ap.org/en-us/services/partner-with-us,0
alexking.org/blog/2015/05/27/very-pleased-with-webfaction-hover,0
vergelijksimonly.nl/koopgids-sim-only,0
123people.ca/s/jean-francois+lefebvre,0
metalinjection.net/tv/view/7646/machine-head-robb-flynn-talks-unto-the-locust,0
mdanderson.org/research/research-areas/basic-science.html,0
comadvertising/soda/7up,0
benheck.com/podcast-download/2104/benheck-com-podcast-episode-98.mp3?ref=download,0
gurufocus.com/ic/space.php?do=article&uid=285647&author=Brian+Bollinger,0
gaystarnews.com/article/americas-first-transgender-judge-denied-entry-to-india,0
icr.edu/article-type/apologetics,0
typepad.com/828,0
yiiframework.com/contribute,0
138job.com/shtml/Article/18703/103752.shtml,0
realtytimes.com/advicefromtheexpert/item/48711-brigade-omega-a-lavish-paradise-loaded-with-artistic-homes-and-features?rtmpage=asmitapundari,0
caigou.com.cn/list/robot.shtml,0
netflix.com/Movie/Falling-for-Grace/70128595,0
eveningtimes.co.uk/lifestyle/memories,0
rambler.ru/navi/?theme=1126,0
strangehorizons.com/non-fiction/azimuth/azimuth-highlights,0
ys137.com/xinli/1692312.html,0
dynalias.com/legal/dyn-privacy-policy,0
hhht888.com/visit-m998877,0
googleblog.com/2012/04/worldwide-mirrors-of-gitkernelorg.html,0
alibris.com/search/books/qwork/18632967/used/1940s%20Adventure%20Films%2C%20Including%3A%20The%20Crimson%20Ghost%2C%20Flash%20Gordon%20Conquers%20the%20Universe%2C%20Pimpernel%20Smith%20%28Film%29%2C%20Northwest%20Passage%20%28Film%29%2C%20the%20Blue%20Lagoon%20%281949%20Film%29%2C%20Jungle%20Book%20%281942%20Film%29%2C%20the%20Son%20of%20Monte%20Cristo%2C%20Cobra%20Woman%2C%20Queen%20of%20the%20Amazons,0
sclub.com.tw/OUT/?59479,0
smalleyfamily.com,0
athlonsports.com/college-football/teams/san-diego-state-aztecs,0
phuketgazette.net/articles-archived/all_section,0
cnad/2013/yznh.html,0
cn24x.com/cp,0
"mkvdic.com?""../job/""",0
numerama.com/tag/netflix,0
unb.ca/admissions/recruitment-events/index.html,0
izismile.com/201703/11,0
hngn.com/articles/222996/20170314/scientists-created-artificial-retina-implant-restore-vision-millions.htm,0
hockey-reference.com/players/m/mckegto01.html,0
geekbuying.com/item/Flash-Memory-16GB-Micro-SD-Card-with-Adapter-and-Package-306018.html,0
newswise.com/articles/channels?channel=125,0
258.com/news/1574292.html,0
e2315.com/html/325.html,0
apple.com/app/id965819604,0
neti.ee/cgi-bin/teema/MEELELAHUTUS_JA_HOBID/Kino_ja_Film,0
caigou2003.com/e/public/jump/?classid=358&id=2190669,0
cwtv.com/shows/constantine,0
evene.fr/livres/livre/gipi-helene-remaud-la-terre-des-fils-5013228.php,0
ilfoglio.it/libri/2017/02/24/news/vite-minuscole-122181,0
tonyrobbins.com/terms-of-use,0
nhk.or.jp/faq-corner,0
barclays.com/barclays-investor-relations/contact-investor-relations.html,0
marriott.com/about/privacy.mi,0
cityofmadison.com/calendar/one-on-one-computer-assistance-142,0
steampowered.com/app/396750/?snr=1_4_4__tab-Specials,0
aneps.org.br/leitura/11537/edicao-n-38-ano-6,0
riverisland.com/women/watches/_/N-83y?icid=mu/women/watches,0
hellomagazine.com/profiles/john-simm,0
hbu.cn/2017/0314/11937.shtml,0
thelastnineseconds.com/components/com_gk3_photoslide/thumbs_big/505254GGS_FLYER__FALL_WIDEHORIZONTAL.jpg,0
thegreenhead.com/browse/gear/water,0
fis-ski.com/snowboard/fis-points-lists.html,0
frys.com/category/Outpost/Networkingtab/Bridges,0
infoworld.com/category/node-js,0
barrons.com/mdc/public/npage/9_3050.html?symb=CUR_EURUSD&sQuote=1&mod=BOL_Nav_MD_hp,0
mobileworldcongress.com/news/mobile-world-live,0
myanimelist.net/character/3352/Yuji_Kaido,0
shopclues.com/appliances-5/home-appliances-29/sewing-machines-1.html,0
oh100.com/a/201612/480705445662.html,0
couriermail.com.au/questnews/southwest/brisbane-man-known-for-running-in-a-cat-suit-talks-about-losing-30kg/news-story/214e15f342b4eb703abd7ad3c9590493,0
cninfo/2869/197352.htm,0
marco.org/2017/01/09/ten-years-of-iphone,0
wgu.edu/education/endorsement_preparation_program_educational_leadership,0
amazonwebstore.com/CALVIN-HOBBES-ART-DANCING/M/B002WAZOXY.htm?traffic_src=froogle,0
twitter.com/dcrainmakerblog/status/843935179831988224,0
mptvimages.com/cgi-bin/imageFolio.cgi?search=Virna+Lisi&amp;bool=and&amp;cat=Licensed/Non-Restricted,0
nasa.gov/GlobalMaps/view.php?d1=MODAL2_M_AER_RA,0
joann.com/needle-arts/favorite-brands-yarn/bernat,0
wvmetronews.com/2017/03/20/struggles-of-corrections-officers-being-spotlighted-in-charleston,0
hollywoodlife.com/pics/kourtney-kardashian-date-mystery-man-pics-dinner,0
euractiv.com/press-office/euractiv-surveys,0
37.com/www.pinterest.com/37games,0
calarts.edu/about/news-and-events/events-calendar/event-details/sucking-stones,0
haaic.gov.cn./col/col7274/index.html,0
la-croix.com/France/Politique/Presidentielle-onze-candidats-retenus-par-le-Conseil-constitutionnel-2017-03-18-1200832896,0
nnnews.net/politics/201703/t20170321_1860783.html,0
lcbo.com/content/lcbo/en/corporate-pages/about/media-centre/news/2017-03-02.html,0
xncom.cn/gnxw2/sxbt/201703/t20170319_2610638.shtml,0
dd-wrt.com/site/professional,0
vcu.edu/me/faculty/me-throckmorton.html,0
viagra4sildenafil.com/products_businesses/bean_crushing,0
elmundo.es/v/0_uxu6mn96-una-abuela-argentina-revoluciona-la-red-con-sus-pasos-de-cumbia,0
poptower.com/kelly-blatz.htm,0
glopart.ru/invite/107398,0
squidoo.com/dino-dan,0
fbi.gov/news/stories,0
lovelyspaces.com/15-gorgeous-kitchen-islands-storage,0
linkedin.com/shareArticle?url=thetimesherald.com/picture-gallery/sports/high-school/basketball/2017/03/15/new-haven-defeats-notre-dame-prep-in-regional-final-71-44/99237114/&mini=true,0
uni-ulm.de/studium/studienberatung/veranstaltungen-fuer-studieninteressierte/schueler,0
agcocorp.com/category/agco,0
mtroyal.ca/ProgramsCourses/ContinuingEducation/bookevents/index.htm,0
iask.com/b/3jVeGvWOWj.html,0
secondstreetapp.com/l/Daily-Journal-Readers-Choice-2016,0
blm.gov/programs/fish-and-wildlife/threatened-and-endangered/state-te-data/california,0
librarything.com/author/meeksbrian,0
boingboing.net/2015/12/13/lumberjack-cake-tartan-batter.html,0
unav.edu/web/conoce-la-universidad/memorias,0
changzhou.gov.cn/news/103.htm,0
bridgew.edu/majors-and-minors/undergraduate,0
rottentomatoes.com/m/e-venne-il-tempo-di-uccidere,0
overclockersclub.com/www.overclockersclub.com/pages/occ_clothing,0
sina.com.cn/s/wh/2016-11-25/doc-ifxyawxa2672788.shtml,0
tradingview.com/u/streetgainer,0
aoyou.com/d-Guangzhou-838,0
ferra.ru/www.ferra.ru/ru/apps/review/evolution-of-windows,0
php100.com/sjhass/g2tx7rga,0
corriere.it/azioni/xpisapi.dll?page=MercatiInternazionali&ID=2,0
popsugar.com/love/Love-Sex-News-March-20-2017-43332600,0
americamagazine.org/topic/lent,0
houzz.co.uk/user/lisa44sug,0
thespacereview.com/article/3124/1,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=60085,0
rei.com/rei-garage/c/kids-footwear,0
dailyecho.co.uk/sport/football,0
infragistics.com/about-us/contact-us,0
deepmind.com/press,0
foodpolitics.com/tag/farm-bill,0
techspot.com/reviews/input-devices,0
notcot.org/page/1027,0
liuxue86.com/a/2346999.html,0
llrx.com/2017/01/cybersecurity-for-lawyers-the-nitty-gritty,0
dallasnews.com/archives/2009/06/american-airlnes-steve-harvey.html,0
yyu.edu.tr/AkademikBirimler/index.php?s=67,0
spokesmanreview.com/guides,0
youtube.com/watch?v=aQ_X8SZp1eM,0
mylife.com/robertl_wood,0
theoldergamers.com/call-of-duty-public-/643804-afk-some-time-post4432324.html?s=b2b89491759418c856817af4057eee8f#post4432324,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=61398,0
canadiantire.ca/en/outdoor-living.html,0
thomson.com/en/products-services/financial/news-and-insight.html,0
a963.com/uploadfile/sitepic/ICP.jpg,0
aids.gov/about-us/contact,0
ecocontrol-centr.ru/index.php/oborudovanie-dlya-dorog-i-parkovki/parkovochnye-aksessuary/kkr-2-12,0
sportsvite.com,0
lesoir.be/109737/sports/football/football-belge/division-1a/eupen,0
remax.com/realestatehomesforsale/ca-sitemap.html,0
nytimes.com/2017/03/21/world/europe/martin-mcguinness-northern-ireland-ira.html?partner=rss&emc=rss,0
seahawks.com/community/youth/play-60/fitnessgram,0
hiapk.com/chess/1662598.html,0
garanteprivacy.it/web/guest/home/ricerca/-/search/cloud/Giustizia,0
yahoo.com/artists/c/Jonathan-Cherry/index-363478.html,0
fanpop.com/clubs/marilyn-monroe/images/31184184/title/marilyn-monroe-photo,0
rosewoodhotels.com/en/contact,0
pedaily.cn/news/t15049,0
vtourist.com,0
netxwzx/jj/1962732.shtml,0
dailyecho.co.uk/leisure/news/15167549.JASON_DONOVAN_TO_BRING_HIS___39_AMAZING_MIDLIFE_CRISIS____TOUR_TO_HAMPSHIRE,0
quotenet.nl/Nieuws/14-vreemde-beroepen-die-meer-geld-opleveren-dan-je-denkt-193316,0
aopa.org/go-fly/flight-tools/aopa-go,0
godlikeproductions.com/forum1/message3456635/pg2,0
imdb.com/name/nm0287071/bio,0
illawarramercury.com.au/story/4546528/police-minister-troy-grant-fined-325-for-taking-photo-while-driving/?cs=12,0
hockeydb.com/ihdb/cards/setdetail.php?set_id=17,0
sat1.de/tv/die-sat-1-reportage,0
worldtop.org/Shopping/Fashion/Short+Hairstyles/Amelie+Poulain+%27haircut,0
dailykos.com/user/recommended/history,0
greatnonprofits.org/city/parkville/MD,0
beatport.com/artist/the-golden-boy/320176,0
ukuser/ccts1282,0
ilmessaggero.it/primopiano/esteri/parigi_sparatoria_orly-2325209.html,0
jy135.com/muying,0
ripoffreport.com/reports/specific_search/Union+Workers+Credit+Services,0
ada.org/en/publications/ada-news/2017-archive/march/dental-handpieces-related-motors-fluoride-varnishes-abutments-up-for-comment?nav=news,0
milanofinanza.it/class/?group=mf,0
tovima.gr/science/medicine-biology/article/?aid=868695#commentForm,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=51210,0
rakuten.de/elektronik-fuer-senioren/?icid=DE_mkt:de:home_top_nav_10_senioren_5_elektronikfuersenioren,0
pclady.com.cn/tlist/79833.html,0
michaels.com/wall-art-and-decor/clocks/844537746,0
factmag.com/about/#team,0
jc.net.cn/page/biz/info/infor_394734.html,0
zjleyo.com/a/zhuangban/rihan/2013/0305/1565.html,0
elcorreogallego.es/adserver/delivery/ck.php?n=a7da415c&cb=%n,0
custeel.com/tegang/tsteelzq011103.html,0
abc.org/en-us/abc/abccares/abccaresblog.aspx,0
aol.com/-/aolde?ncid=nav-dehp_services,0
5nd.com/s/33606.htm,0
jxntv.cn/xwgb/2010-10-29/773.htm,0
iucr.org/resources/data,0
al-akhbar.com/node/274494,0
helenair.com/news/world/death-toll-rises-to-from-inmate-riot-at-guatemala-prison/article_2c8d317b-21a8-50e1-a6ac-be476ab3f833.html,0
guancha.cn../RongZhiHui/list_1.shtml,0
autohome.com.cn/29195/0/351/101797654.html#pvareaid=2113260,0
freetech4teachers.com/www.blogger.com/rearrange?blogID=3164418075266604275&widgetType=Image&widgetId=Image2&action=editWidget&sectionId=sidebar-right-2-2,0
in.gov/apps/fssa/carefinder/index.html,0
carnegie-mec.org/2017/03/02/too-big-to-fail-egypt-s-large-enterprises-after-2011-uprising-pub-68154,0
missselfridge.com/en/mscategory/apparel-893014/embroidery-5621519,0
wilx.com,0
howtogeek.com/privacy-policy,0
northwestern.edu/about/northwestern-at-a-glance/general-information.html,0
comatlassian-plugin-sdk/3.8-caviar-m7/atlassian-plugin-sdk,0
fotocommunity.de/photos/frauen,0
knmi.nl/over-het-knmi/about,0
blaine.wa.us/index.aspx?NID=132,0
walb.com/story/34958166/lee-co-schools-fight-flu-and-illness-outbreak,0
wanelo.com/store/gogolush,0
dol.gov/general/topic/workhours/breaks,0
haberler.com/gunluk-kiralik-evde-kadin-cinayeti-9396610-haberi,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=60110,0
comodo.com/business-security/pki-management/certificate-manager.php?track=8132,0
cnqwjd/201703/8ff2dd0fac5248ffaf1e6532537f49dc.shtml,0
softpedia.com/hubs/Font-Editors,0
20minutos.es/noticia/2990208/0/the-big-bang-theory-renueva-dos-tamporadas/#social,0
blogspot.com,0
thestar.com/about/rssfeeds.html,0
personneltoday.com/awards/sponsors,0
liuxue86.com/shixibaogao/xuexiao,0
mercerpublishing.com,0
wmiforum.com/toutiao/2017/0321/14595.html,0
funnyjunk.com/channel/4chan/Anon+becomes+an+alcoholic/gaNpLtn,0
eldiariony.com/2017/03/20/el-congreso-tiene-la-palabra,0
trincoll.edu/PublicMasterCalendar/EventDetails.aspx?data=hHr80o3M7J4K5DIz32kYgvMPc3nPRpi9ZdSv4XXaASIYMl%2fG3DZScQY4S4IdQ9E%2f,0
thebeergoddess.com/craft-beer-blog/craft-beer-news/item/925-young-s-market-company-and-coachella-valley-brewing-co-are-providing-great-beer-to-large-retail-chains-and-concert-goers,0
rca.ac.uk/schools/school-of-fine-art/sculpture/student-stories,0
digium.com/solutions/industry/government,0
johnnycalifornia.com/2010/12/22/anti-raves-act-of-2011-introduced-in-california-state-assembly,0
rujb/w/index.html,0
flsenate.gov/Session/ExecutiveAppointments,0
baomihua.com/user/28523_36855725,0
barrick.com/careers/default.aspx,0
yywsb.com/health/nxdxb,0
infoplease.com/ipa/A0873843.html,0
education.gov.uk/government/people/indra-morris,0
maigoo.com/maigoo/645xxx_index.html,0
allaboutvision.com/cvs/eyestrain-infographic.htm,0
kfvs12.com/story/8774923/privacy-policy,0
carjob.com.cn/resume/util/213625.html,0
twitter.com/#!/BrennanCenter,0
managerialstaff.ru/shop/20091,0
codecanyon.net/category/plugins/prestashop,0
amiami.jp/top/detail/detail?gcode=GOODS-00146604&page=top,0
nouvelobs.com/le-grand-oral,0
amf-france.org/Acteurs-et-produits/Societes-de-gestion.html?,0
arcelormittal.com/what-we-do/research-and-development/contact,0
liveresult.ru/football/matches/match628346_Ituano_FC-Linense_(Brazil)-online,0
vivilavive.com/vvtxp/keluaran-togel-hk-tanggal-02-03-2017.html,0
cncrk.com/downinfo/165348.html,0
warnerelectric.com,0
ruskline.ru/author/k/kiselev_dmitrij_konstantinovich,0
cff.org/Care/Clinical-Care-Guidelines/Other-CF-Related-Conditions-Clinical-Care-Guidelines/Cystic-Fibrosis-related-Diabetes-Clinical-Care-Guidelines,0
youtube.com/watch?v=OQjjC568RLs,0
digitaltutors.com/learningpath/subject/game-development-tutorials,0
gran-turismo.com/de,0
alldatasheet.com/datasheet/2N/2N.html,0
twitter.com/intent/tweet?lang=en&url=http%3A%2F%2Fwww.espn.co.uk%2Fvideo%2Fclip%3Fid%3D18959937&text=Sweet%2016%20matchups%20to%20watch,0
uplb.edu.ph/17-link/110-university-of-arizona-prof-gives-special-talk-in-uplb,0
shopto.net/laptops-tablets/laptops-by-screen-size/15-6-/store,0
toysrus.co.uk/toys/customer-service/email-sign_up,0
payvand.com/blog/1389/2010/03/04/toronto-iranian-canadian-network-nowruz-gala,0
fr2012/05/17/le-whos-who-interactif-du-gouvernement/index.html,0
rollcall.com/news/politics/trumps-cabinet-racks-no-votes-senate,0
ibdb.com/broadway-cast-staff/51416,0
tomsk.ru/directory/market,0
military.com/discounts/lodging,0
newsone.com/about,0
archive.org/stream/banksbankersofke00fina/banksbankersofke00fina_djvu.txt,0
overclockers.ru/hardnews/82927/amd-ryzen-i-windows-10-eto-poka-ploho-sovmestimye-ponyatiya.html,0
colorgruppen.dk/npogf/dangdut-organ-tunggal.html,0
scpwhw.com /plus/list.php?tid=96,0
sb.by/articles/servis-nizhe-podokonnika.html,0
jibjab.com/ecards/random,0
statcounter.com/support/knowledge-base/?filter=Upgrade,0
nowec.com/splist/17_1712_1031995,0
carchopdesign.com/trivia-crack-hack-tool,0
adaa.org/blogs/missing-your-ocd,0
kinopoisk.ru/name/36063,0
bestwestern.com/en_US/hotels/destinations/united-states/hotels-in-myrtle-beach.html,0
ed.gov/notices/english-la,0
t3n.de/store/page/impressum,0
gezila.com/special/2016remendanji,0
adelaidenow.com.au/business/economy,0
sky.com/shop/mobile/features,0
pricegrabber.com/bedroom-sets/browse,0
iask.com/b/2eGL4SMmR9.html?qvtype=WA&pvtype=WA,0
mining.com/coal,0
salliemae.com/college-planning/tools/college-cost-calculator,0
iweihai.cn/club/user/script/forum/list.asp?board_id=27&topic_id=174&topic=%B9%E3%B7%E1%B3,0
criticalthinking.org/pages/institutions-using-our-approach-to-critical-thinking/865,0
flysas.com/en/?cep=219451,0
caideal-for/camping-and-hiking/products/c/100?q=%3Asales-rank%3AfeatureCollection%3Aonclearance,0
elwatan.com/regions/kabylie/bajaia/premiere-edition-du-salon-de-l-agriculture-familiale-20-03-2017-341508_143.php,0
urbanoutfitters.com/urban/catalog/category.jsp?id=BRANDS&brand=lomography&cm_sp=BRANDS-_-L3-_-BRANDS:BRANDS&brand=lomography,0
wikipedia.org/wiki/Graham_Towers,0
zakon.kz/www.zakon.kz/4849629-jelektromobil-kia-soul-ev-poluchit.html,0
hljtv.com/dianbo/shuohe/index.shtml,0
huatu.com/sydw/1114538.html,0
muji.com/kw,0
orlandosentinel.com/travel/destinations/florida/st-augustine,0
sanstas.kz/kotly/21-kotel-kiturami-twin-alpha-13r.html,0
ayurvedaplus.ru/articles/29681,0
pblogs.gr/view/15065/1638182,0
atlassian.net/software/bamboo,0
vogue.it/special-link/makeup,0
linkedin.com/pub/opio-sekou-latham/1/171/166,0
lequipe.fr/Rugby/Actualites/Un-tournoi-des-6-nations-reussi-pour-l-equipe-de-france/786868,0
fun.tv/market/1468/index.html,0
zdnet.com/video/singapore-buses,0
chaturbate.com/auth/password_reset,0
nlb.gov.sg/About/NationalLibraryDistinguishedReaders.aspx,0
espncricinfo.com/west-indies-v-england-2016-17/content/series/1027307.html,0
thenextweb.com/section/insights,0
youtube.com/user/vucommodores,0
filepie.us/?title=Fraternities_and_sororities,0
templates.com/product/magento-themes,0
auBrowse/Results/ByPortfolio/LegislativeInstruments/Current/Agriculture%20and%20Water%20Resources,0
nick-name.ru/project,0
jhsph.edu/about/honors-and-awards,0
facebook.com/LesDentistesDeLaPlaceVertu,0
valpak.com/c/coupon-codes/hr-block-coupons,0
kddi.com/internet/auhikari/?bid=kd-we-top-0067,0
williamlong.info/cat/?page=7,0
oh100.com/a/201612/481385749050.html,0
bundesfinanzministerium.de/Web/DE/Service/Publikationen/Ausschreibungen/ausschreibungen.html;jsessionid=F304F86857106BA797B8F54AC892B417,0
autohome.com.cn/price/brand-38.html,0
gohawaii.com/maui/guidebook/topics/live-music-on-maui,0
local.ch/de/q/Discothek.html,0
aegisbicycles.com/tag/cyclocross-bicycles,0
youtube.com/watch?v=QU1fZ9Dyess,0
programme-tv.net/cinema/9129629-1-54,0
svenskafans.com/england/arsenal/forum.aspx?tnl336Click=start&tnl336Tab=FrmPop,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=65161,0
jxgztv.com/jkyy/dxyy,0
doyo.cn/article/304060,0
comhotel/00181/index.html,0
plunderguide.com/edith-labelle,0
xinhuanet.com/auto/2017-03/20/c_1120655925.htm,0
